ObjectId,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow
4946,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Central,place-cntsq,97511,46836,77,1266,608,4278
4947,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Davis,place-davis,65174,8302,77,846,108,1494
4949,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Community College,place-ccmnl,573,22700,77,7,295,856
4950,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Massachusetts Ave.,place-masta,1382,342,77,18,4,74
4952,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Green Street,place-grnst,65333,5309,77,848,69,3767
4954,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Chinatown,place-chncl,2409,5967,77,31,77,2175
4956,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,39583,87587,77,514,1137,5705
4957,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Malden Center,place-mlmnl,28,3366,77,0,44,5
4959,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,33418,64418,77,434,837,1773
4960,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Broadway,place-brdwy,16061,43929,77,209,571,3292
4962,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Jackson Square,place-jaksn,97375,9681,77,1265,126,5792
4963,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,North Station,place-north,3608,783,77,47,10,207
4965,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Forest Hills,place-forhl,136873,0,77,1778,0,1778
4966,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Braintree,place-brntn,0,10549,77,0,137,0
4967,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Charles/MGH,place-chmnl,31190,101949,77,405,1324,12003
4968,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Central,place-cntsq,199838,120944,77,2595,1571,15139
4969,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Davis,place-davis,372722,3231,77,4841,42,9636
4970,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,163998,275678,77,2130,3580,7976
4971,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Fields Corner,place-fldcr,12980,30531,77,169,397,642
4972,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Harvard,place-harsq,184960,85248,77,2402,1107,14115
4973,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,JFK/Umass,place-jfk,24565,111386,77,319,1447,1038
4974,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Kendall/MIT,place-knncl,56897,227641,77,739,2956,12922
4975,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,North Quincy,place-nqncy,6705,36500,77,87,474,819
4976,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Park Street,place-pktrm,105230,303643,77,1367,3943,9426
4977,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Porter,place-portr,255267,10087,77,3315,131,12820
4978,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Quincy Adams,place-qamnl,565,15865,77,7,206,137
4979,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Quincy Center,place-qnctr,4337,41001,77,56,532,336
4980,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Savin Hill,place-shmnl,7276,7237,77,94,94,870
4981,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Shawmut,place-smmnl,1807,12506,77,23,162,503
4982,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,South Station,place-sstat,46880,379692,77,609,4931,3654
4983,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Wollaston,place-wlsta,5002,5567,77,65,72,812
4984,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Alewife,place-alfcl,196752,0,77,2555,0,2555
4985,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Andrew,place-andrw,23345,43564,77,303,566,4969
4986,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Ashmont,place-asmnl,0,61480,77,0,798,0
4987,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Broadway,place-brdwy,17478,44967,77,227,584,5232
4988,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Braintree,place-brntn,0,25569,77,0,332,0
4989,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Charles/MGH,place-chmnl,62761,78902,77,815,1025,9320
4990,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Central,place-cntsq,189460,85841,77,2461,1115,10904
4991,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Davis,place-davis,231035,6548,77,3000,85,5471
4992,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,216904,234465,77,2817,3045,7673
4993,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Fields Corner,place-fldcr,10412,44444,77,135,577,1049
4994,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Harvard,place-harsq,233481,70560,77,3032,916,9558
4995,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,JFK/Umass,place-jfk,45103,130900,77,586,1700,1927
4996,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Kendall/MIT,place-knncl,91860,197667,77,1193,2567,9529
4997,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,North Quincy,place-nqncy,11873,43771,77,154,568,1817
4998,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Park Street,place-pktrm,161428,270663,77,2096,3515,7901
4999,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Porter,place-portr,163336,11542,77,2121,150,7442
5000,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Quincy Adams,place-qamnl,352,26221,77,5,341,332
5001,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Quincy Center,place-qnctr,5018,79523,77,65,1033,668
5002,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Savin Hill,place-shmnl,4819,15022,77,63,195,1491
5003,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Shawmut,place-smmnl,1303,20577,77,17,267,798
5004,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,South Station,place-sstat,74421,234917,77,967,3051,5589
5005,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wollaston,place-wlsta,8633,22634,77,112,294,1636
5006,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Alewife,place-alfcl,59955,0,77,779,0,779
5007,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Andrew,place-andrw,28821,60989,77,374,792,7135
5009,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Massachusetts Ave.,place-masta,62221,49016,77,808,637,7113
5010,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Oak Grove,place-ogmnl,0,352,77,0,5,0
5013,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Green Street,place-grnst,14330,2051,77,186,27,1937
5014,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Malden Center,place-mlmnl,1567,97137,77,20,1262,421
5015,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Haymarket,place-haecl,7608,19467,77,99,253,1465
5017,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Jackson Square,place-jaksn,29634,1843,77,385,24,2483
5018,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,North Station,place-north,41079,95704,77,533,1243,4996
5019,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Massachusetts Ave.,place-masta,9247,11894,77,120,154,2426
5021,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Oak Grove,place-ogmnl,0,32454,77,0,421,0
5022,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Malden Center,place-mlmnl,154,13370,77,2,174,50
5023,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Alewife,place-alfcl,7839,0,77,102,0,102
5025,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,North Station,place-north,6707,31492,77,87,409,1143
5026,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Roxbury Crossing,place-rcmnl,62322,22819,77,809,296,6305
5027,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Roxbury Crossing,place-rcmnl,442,178,77,6,2,45
5028,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Andrew,place-andrw,1732,5861,77,22,76,208
5030,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Oak Grove,place-ogmnl,0,3882,77,0,50,0
5031,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Ruggles,place-rugg,99466,50478,77,1292,656,6942
5032,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Ruggles,place-rugg,1635,415,77,21,5,60
5033,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Ashmont,place-asmnl,0,3853,77,0,50,0
5057,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Assembly,place-astao,44,2926,77,1,38,130
5058,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Back Bay,place-bbsta,1806,6187,77,23,80,395
5059,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Community College,place-ccmnl,35,2889,77,0,38,243
5060,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Chinatown,place-chncl,642,719,77,8,9,390
5061,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,10810,11839,77,140,154,376
5062,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Forest Hills,place-forhl,837,0,77,11,0,11
5063,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Green Street,place-grnst,3330,313,77,43,4,50
5064,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Haymarket,place-haecl,3183,4448,77,41,58,362
5065,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Jackson Square,place-jaksn,12926,16,77,168,0,282
5066,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Massachusetts Ave.,place-masta,3022,1274,77,39,17,452
5067,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Roxbury Crossing,place-rcmnl,9401,16436,77,122,213,2392
5068,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Ruggles,place-rugg,20838,15558,77,271,202,2460
5069,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Stony Brook,place-sbmnl,14911,659,77,194,9,2122
5070,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Stony Brook,place-sbmnl,230,89,77,3,1,37
5071,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,State Street,place-state,24542,36380,77,319,472,1619
5072,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Sullivan Square,place-sull,3818,23547,77,50,306,600
5073,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,State Street,place-state,2585,6947,77,34,90,159
5074,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Tufts Medical Center,place-tumnl,4745,15827,77,62,206,2222
5075,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Sullivan Square,place-sull,516,7666,77,7,100,107
5076,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Wellington,place-welln,1050,11766,77,14,153,222
5077,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Tufts Medical Center,place-tumnl,1648,281,77,21,4,145
5078,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Assembly,place-astao,832,65395,77,11,849,975
5079,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Wellington,place-welln,255,3866,77,3,50,48
5080,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Broadway,place-brdwy,1450,3157,77,19,41,262
5081,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Back Bay,place-bbsta,144349,133138,77,1875,1729,9214
5083,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Stony Brook,place-sbmnl,71393,3123,77,927,41,4654
5084,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Community College,place-ccmnl,3820,76522,77,50,994,2476
5085,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Chinatown,place-chncl,11417,39724,77,148,516,8401
5086,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,146984,254655,77,1909,3307,7003
5087,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,State Street,place-state,72299,150194,77,939,1951,6328
5088,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Forest Hills,place-forhl,352753,0,77,4581,0,4581
5089,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Sullivan Square,place-sull,16547,71186,77,215,924,3156
5090,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Green Street,place-grnst,95815,6317,77,1244,82,5744
5091,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Tufts Medical Center,place-tumnl,56425,42390,77,733,551,7619
5092,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,17819,76478,77,231,993,4800
5093,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wellington,place-welln,4103,70059,77,53,910,1663
5094,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Jackson Square,place-jaksn,115639,5230,77,1502,68,8501
5095,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Massachusetts Ave.,place-masta,59260,49430,77,770,642,9069
5096,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Assembly,place-astao,8877,42894,77,115,557,3991
5097,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Malden Center,place-mlmnl,1000,35380,77,13,459,111
5098,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,30864,137147,77,401,1781,3420
5099,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Oak Grove,place-ogmnl,0,8525,77,0,111,0
5100,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Roxbury Crossing,place-rcmnl,62668,44567,77,814,579,8736
5101,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Ruggles,place-rugg,70612,54815,77,917,712,8941
5102,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Stony Brook,place-sbmnl,104197,2288,77,1353,30,7067
5103,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,State Street,place-state,54729,165700,77,711,2152,5562
5104,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Sullivan Square,place-sull,13044,63995,77,169,831,1814
5105,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Tufts Medical Center,place-tumnl,23852,58144,77,310,755,8769
5106,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Wellington,place-welln,1840,34046,77,24,442,557
5108,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Braintree,place-brntn,0,1923,77,0,25,0
5114,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Charles/MGH,place-chmnl,1011,5657,77,13,73,374
5116,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Central,place-cntsq,7345,2808,77,95,36,483
5118,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Davis,place-davis,8833,77,77,115,1,216
5120,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,10933,9313,77,142,121,404
5122,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Fields Corner,place-fldcr,628,1822,77,8,24,55
5124,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Harvard,place-harsq,12062,1688,77,157,22,424
5127,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,JFK/Umass,place-jfk,1600,2164,77,21,28,100
5144,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Back Bay,place-bbsta,108204,46051,77,1405,598,5291
5145,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Kendall/MIT,place-knncl,1389,5162,77,18,67,434
5146,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,North Quincy,place-nqncy,18,1725,77,0,22,107
5147,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Community College,place-ccmnl,17491,59874,77,227,778,5306
5148,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Park Street,place-pktrm,9017,8272,77,117,107,383
5149,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chinatown,place-chncl,54881,22138,77,713,288,6217
5150,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Porter,place-portr,6098,409,77,79,5,289
5151,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,227987,162838,77,2961,2115,7063
5152,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Quincy Adams,place-qamnl,0,1585,77,0,21,25
5153,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Forest Hills,place-forhl,116360,0,77,1511,0,1511
5154,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Quincy Center,place-qnctr,0,4525,77,0,59,46
5155,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Green Street,place-grnst,28020,5871,77,364,76,1799
5156,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Savin Hill,place-shmnl,241,303,77,3,4,70
5157,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Haymarket,place-haecl,47604,60169,77,618,781,6083
5158,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Shawmut,place-smmnl,97,462,77,1,6,50
5159,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,South Station,place-sstat,1852,11147,77,24,145,284
5160,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Wollaston,place-wlsta,2,234,77,0,3,104
5161,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Alewife,place-alfcl,72111,0,77,937,0,937
5162,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Andrew,place-andrw,6553,13627,77,85,177,787
5163,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Ashmont,place-asmnl,0,12337,77,0,160,0
5164,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Broadway,place-brdwy,4434,12317,77,58,160,879
5165,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Braintree,place-brntn,0,6412,77,0,83,0
5166,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Charles/MGH,place-chmnl,3257,32451,77,42,421,1543
5167,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Central,place-cntsq,21951,18096,77,285,235,2159
5168,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Davis,place-davis,43926,550,77,570,7,1500
5169,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,40055,32616,77,520,424,1511
5170,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Fields Corner,place-fldcr,3741,6481,77,49,84,189
5171,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Harvard,place-harsq,27623,7437,77,359,97,2109
5172,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,JFK/Umass,place-jfk,6176,17447,77,80,227,320
5173,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Kendall/MIT,place-knncl,6930,25192,77,90,327,1922
5174,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,North Quincy,place-nqncy,2371,9448,77,31,123,323
5175,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Park Street,place-pktrm,27070,36978,77,352,480,1414
5176,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Porter,place-portr,28278,1548,77,367,20,1847
5177,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Quincy Adams,place-qamnl,110,6433,77,1,84,83
5178,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Quincy Center,place-qnctr,1388,13430,77,18,174,165
5179,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Jackson Square,place-jaksn,45350,13542,77,589,176,2467
5180,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Massachusetts Ave.,place-masta,41153,25638,77,534,333,4484
5181,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Malden Center,place-mlmnl,1508,144060,77,20,1871,946
5182,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,North Station,place-north,57349,74752,77,745,971,5857
5183,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Oak Grove,place-ogmnl,0,72845,77,0,946,0
5184,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Roxbury Crossing,place-rcmnl,62237,14208,77,808,185,3091
5185,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Ruggles,place-rugg,118300,26567,77,1536,345,4282
5186,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Stony Brook,place-sbmnl,22783,3144,77,296,41,2054
5187,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,State Street,place-state,82726,145647,77,1074,1892,6246
5188,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Sullivan Square,place-sull,14936,82153,77,194,1067,4433
5189,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Tufts Medical Center,place-tumnl,61487,22917,77,799,298,5792
5190,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Wellington,place-welln,3901,95848,77,51,1245,2797
5191,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Assembly,place-astao,19136,82272,77,249,1068,10795
5192,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Back Bay,place-bbsta,342673,46327,77,4450,602,9279
5193,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Community College,place-ccmnl,33201,77323,77,431,1004,13428
